; reduction-grid 1048576 1073741824, Thu Mar 15 08:20:57 2018
index,dev_id,dev_name,dev_CC,dev_memClock,dev_clock,n,numSMs,blocks_i,blocks_i/numSMs,blocks_n,TBlocksize,TRuns,min_time,max_throughput
   5, 0, Tesla K80, 3.7, 2505, 823, 4194304, 13, 832, 64, 4096, 512, 5, 0.134432 ms, 124.801 GB/s
   6, 0, Tesla K80, 3.7, 2505, 823, 4194304, 13, 1664, 128, 4096, 512, 5, 0.145472 ms, 115.33 GB/s
   7, 0, Tesla K80, 3.7, 2505, 823, 4194304, 13, 3328, 256, 4096, 512, 5, 0.246496 ms, 68.0628 GB/s
   8, 0, Tesla K80, 3.7, 2505, 823, 4194304, 13, 4096, 315, 4096, 512, 5, 0.281088 ms, 59.6867 GB/s
   0, 0, Tesla K80, 3.7, 2505, 823, 4194304, 13, 26, 2, 2048, 1024, 5, 0.111264 ms, 150.787 GB/s
   1, 0, Tesla K80, 3.7, 2505, 823, 4194304, 13, 52, 4, 2048, 1024, 5, 0.116256 ms, 144.313 GB/s
   2, 0, Tesla K80, 3.7, 2505, 823, 4194304, 13, 104, 8, 2048, 1024, 5, 0.121824 ms, 137.717 GB/s
   3, 0, Tesla K80, 3.7, 2505, 823, 4194304, 13, 208, 16, 2048, 1024, 5, 0.134016 ms, 125.188 GB/s
   4, 0, Tesla K80, 3.7, 2505, 823, 4194304, 13, 416, 32, 2048, 1024, 5, 0.142752 ms, 117.527 GB/s
   5, 0, Tesla K80, 3.7, 2505, 823, 4194304, 13, 832, 64, 2048, 1024, 5, 0.175776 ms, 95.4466 GB/s
   6, 0, Tesla K80, 3.7, 2505, 823, 4194304, 13, 1664, 128, 2048, 1024, 5, 0.289344 ms, 57.9836 GB/s
   7, 0, Tesla K80, 3.7, 2505, 823, 4194304, 13, 2048, 157, 2048, 1024, 5, 0.33184 ms, 50.5581 GB/s
   0, 0, Tesla K80, 3.7, 2505, 823, 8388608, 13, 26, 2, 65536, 64, 5, 0.714592 ms, 46.9561 GB/s
   1, 0, Tesla K80, 3.7, 2505, 823, 8388608, 13, 52, 4, 65536, 64, 5, 0.40224 ms, 83.4189 GB/s
   2, 0, Tesla K80, 3.7, 2505, 823, 8388608, 13, 104, 8, 65536, 64, 5, 0.266528 ms, 125.895 GB/s
   3, 0, Tesla K80, 3.7, 2505, 823, 8388608, 13, 208, 16, 65536, 64, 5, 0.225568 ms, 148.755 GB/s
   4, 0, Tesla K80, 3.7, 2505, 823, 8388608, 13, 416, 32, 65536, 64, 5, 0.227072 ms, 147.77 GB/s
