; saxpy-grid 1048576 1073741824, Thu Aug 23 16:36:13 2018
index,dev_id,dev_name,dev_CC,dev_memClock,dev_clock,n,numSMs,blocks_i,blocks_i/numSMs,blocks_n,TBlocksize,TRuns,min_time,max_throughput
  10, 0, Quadro GV100, 7.0, 850, 1327, 16777216, 80, 163840, 2048, 262144, 64, 5, 0.370496 ms, 543.397 GB/s
  11, 0, Quadro GV100, 7.0, 850, 1327, 16777216, 80, 262144, 3276, 262144, 64, 5, 0.437152 ms, 460.541 GB/s
   0, 0, Quadro GV100, 7.0, 850, 1327, 16777216, 80, 160, 2, 131072, 128, 5, 0.55072 ms, 365.57 GB/s
   1, 0, Quadro GV100, 7.0, 850, 1327, 16777216, 80, 320, 4, 131072, 128, 5, 0.394784 ms, 509.966 GB/s
   2, 0, Quadro GV100, 7.0, 850, 1327, 16777216, 80, 640, 8, 131072, 128, 5, 0.34784 ms, 578.791 GB/s
   3, 0, Quadro GV100, 7.0, 850, 1327, 16777216, 80, 1280, 16, 131072, 128, 5, 0.340096 ms, 591.97 GB/s
   4, 0, Quadro GV100, 7.0, 850, 1327, 16777216, 80, 2560, 32, 131072, 128, 5, 0.350752 ms, 573.986 GB/s
   5, 0, Quadro GV100, 7.0, 850, 1327, 16777216, 80, 5120, 64, 131072, 128, 5, 0.35392 ms, 568.848 GB/s
   6, 0, Quadro GV100, 7.0, 850, 1327, 16777216, 80, 10240, 128, 131072, 128, 5, 0.348 ms, 578.525 GB/s
   7, 0, Quadro GV100, 7.0, 850, 1327, 16777216, 80, 20480, 256, 131072, 128, 5, 0.353248 ms, 569.93 GB/s
   8, 0, Quadro GV100, 7.0, 850, 1327, 16777216, 80, 40960, 512, 131072, 128, 5, 0.350016 ms, 575.193 GB/s
   9, 0, Quadro GV100, 7.0, 850, 1327, 16777216, 80, 81920, 1024, 131072, 128, 5, 0.346496 ms, 581.036 GB/s
  10, 0, Quadro GV100, 7.0, 850, 1327, 16777216, 80, 131072, 1638, 131072, 128, 5, 0.345376 ms, 582.92 GB/s
   0, 0, Quadro GV100, 7.0, 850, 1327, 16777216, 80, 160, 2, 65536, 256, 5, 0.396992 ms, 507.13 GB/s
   1, 0, Quadro GV100, 7.0, 850, 1327, 16777216, 80, 320, 4, 65536, 256, 5, 0.35072 ms, 574.038 GB/s
   2, 0, Quadro GV100, 7.0, 850, 1327, 16777216, 80, 640, 8, 65536, 256, 5, 0.342464 ms, 587.877 GB/s
   3, 0, Quadro GV100, 7.0, 850, 1327, 16777216, 80, 1280, 16, 65536, 256, 5, 0.352768 ms, 570.705 GB/s
   4, 0, Quadro GV100, 7.0, 850, 1327, 16777216, 80, 2560, 32, 65536, 256, 5, 0.354944 ms, 567.207 GB/s
   5, 0, Quadro GV100, 7.0, 850, 1327, 16777216, 80, 5120, 64, 65536, 256, 5, 0.351584 ms, 572.627 GB/s
