; reduction-grid 1048576 1073741824, Thu Aug 23 17:13:12 2018
index,dev_id,dev_name,dev_CC,dev_memClock,dev_clock,n,numSMs,blocks_i,blocks_i/numSMs,blocks_n,TBlocksize,TRuns,min_time,max_throughput
   3, 0, Quadro GV100, 7.0, 850, 1327, 16777216, 80, 1280, 16, 131072, 64, 5, 0.11408 ms, 588.261 GB/s
   4, 0, Quadro GV100, 7.0, 850, 1327, 16777216, 80, 2560, 32, 131072, 64, 5, 0.1144 ms, 586.616 GB/s
   5, 0, Quadro GV100, 7.0, 850, 1327, 16777216, 80, 5120, 64, 131072, 64, 5, 0.1192 ms, 562.994 GB/s
   6, 0, Quadro GV100, 7.0, 850, 1327, 16777216, 80, 10240, 128, 131072, 64, 5, 0.127392 ms, 526.79 GB/s
   7, 0, Quadro GV100, 7.0, 850, 1327, 16777216, 80, 20480, 256, 131072, 64, 5, 0.143488 ms, 467.697 GB/s
   8, 0, Quadro GV100, 7.0, 850, 1327, 16777216, 80, 40960, 512, 131072, 64, 5, 0.178144 ms, 376.711 GB/s
   9, 0, Quadro GV100, 7.0, 850, 1327, 16777216, 80, 81920, 1024, 131072, 64, 5, 0.271616 ms, 247.073 GB/s
  10, 0, Quadro GV100, 7.0, 850, 1327, 16777216, 80, 131072, 1638, 131072, 64, 5, 0.42352 ms, 158.455 GB/s
   0, 0, Quadro GV100, 7.0, 850, 1327, 16777216, 80, 160, 2, 65536, 128, 5, 0.141888 ms, 472.971 GB/s
   1, 0, Quadro GV100, 7.0, 850, 1327, 16777216, 80, 320, 4, 65536, 128, 5, 0.116448 ms, 576.299 GB/s
   2, 0, Quadro GV100, 7.0, 850, 1327, 16777216, 80, 640, 8, 65536, 128, 5, 0.112672 ms, 595.613 GB/s
   3, 0, Quadro GV100, 7.0, 850, 1327, 16777216, 80, 1280, 16, 65536, 128, 5, 0.111904 ms, 599.7 GB/s
   4, 0, Quadro GV100, 7.0, 850, 1327, 16777216, 80, 2560, 32, 65536, 128, 5, 0.114848 ms, 584.328 GB/s
   5, 0, Quadro GV100, 7.0, 850, 1327, 16777216, 80, 5120, 64, 65536, 128, 5, 0.117088 ms, 573.149 GB/s
   6, 0, Quadro GV100, 7.0, 850, 1327, 16777216, 80, 10240, 128, 65536, 128, 5, 0.120352 ms, 557.605 GB/s
   7, 0, Quadro GV100, 7.0, 850, 1327, 16777216, 80, 20480, 256, 65536, 128, 5, 0.13152 ms, 510.256 GB/s
   8, 0, Quadro GV100, 7.0, 850, 1327, 16777216, 80, 40960, 512, 65536, 128, 5, 0.159808 ms, 419.934 GB/s
   9, 0, Quadro GV100, 7.0, 850, 1327, 16777216, 80, 65536, 819, 65536, 128, 5, 0.185696 ms, 361.391 GB/s
   0, 0, Quadro GV100, 7.0, 850, 1327, 16777216, 80, 160, 2, 32768, 256, 5, 0.119744 ms, 560.436 GB/s
   1, 0, Quadro GV100, 7.0, 850, 1327, 16777216, 80, 320, 4, 32768, 256, 5, 0.112256 ms, 597.82 GB/s
   2, 0, Quadro GV100, 7.0, 850, 1327, 16777216, 80, 640, 8, 32768, 256, 5, 0.111872 ms, 599.872 GB/s
   3, 0, Quadro GV100, 7.0, 850, 1327, 16777216, 80, 1280, 16, 32768, 256, 5, 0.11296 ms, 594.094 GB/s
   4, 0, Quadro GV100, 7.0, 850, 1327, 16777216, 80, 2560, 32, 32768, 256, 5, 0.113376 ms, 591.914 GB/s
   5, 0, Quadro GV100, 7.0, 850, 1327, 16777216, 80, 5120, 64, 32768, 256, 5, 0.11408 ms, 588.261 GB/s
   6, 0, Quadro GV100, 7.0, 850, 1327, 16777216, 80, 10240, 128, 32768, 256, 5, 0.117536 ms, 570.964 GB/s
   7, 0, Quadro GV100, 7.0, 850, 1327, 16777216, 80, 20480, 256, 32768, 256, 5, 0.134816 ms, 497.781 GB/s
   8, 0, Quadro GV100, 7.0, 850, 1327, 16777216, 80, 32768, 409, 32768, 256, 5, 0.150176 ms, 446.868 GB/s
   0, 0, Quadro GV100, 7.0, 850, 1327, 16777216, 80, 160, 2, 16384, 512, 5, 0.112576 ms, 596.121 GB/s
   1, 0, Quadro GV100, 7.0, 850, 1327, 16777216, 80, 320, 4, 16384, 512, 5, 0.11152 ms, 601.765 GB/s
   2, 0, Quadro GV100, 7.0, 850, 1327, 16777216, 80, 640, 8, 16384, 512, 5, 0.114176 ms, 587.767 GB/s
   3, 0, Quadro GV100, 7.0, 850, 1327, 16777216, 80, 1280, 16, 16384, 512, 5, 0.113696 ms, 590.248 GB/s
   4, 0, Quadro GV100, 7.0, 850, 1327, 16777216, 80, 2560, 32, 16384, 512, 5, 0.114144 ms, 587.932 GB/s
   5, 0, Quadro GV100, 7.0, 850, 1327, 16777216, 80, 5120, 64, 16384, 512, 5, 0.11792 ms, 569.105 GB/s
   6, 0, Quadro GV100, 7.0, 850, 1327, 16777216, 80, 10240, 128, 16384, 512, 5, 0.133472 ms, 502.794 GB/s
   7, 0, Quadro GV100, 7.0, 850, 1327, 16777216, 80, 16384, 204, 16384, 512, 5, 0.14512 ms, 462.437 GB/s
   0, 0, Quadro GV100, 7.0, 850, 1327, 16777216, 80, 160, 2, 8192, 1024, 5, 0.112288 ms, 597.649 GB/s
   1, 0, Quadro GV100, 7.0, 850, 1327, 16777216, 80, 320, 4, 8192, 1024, 5, 0.114656 ms, 585.306 GB/s
   2, 0, Quadro GV100, 7.0, 850, 1327, 16777216, 80, 640, 8, 8192, 1024, 5, 0.115104 ms, 583.028 GB/s
   3, 0, Quadro GV100, 7.0, 850, 1327, 16777216, 80, 1280, 16, 8192, 1024, 5, 0.115008 ms, 583.515 GB/s
   4, 0, Quadro GV100, 7.0, 850, 1327, 16777216, 80, 2560, 32, 8192, 1024, 5, 0.119552 ms, 561.336 GB/s
   5, 0, Quadro GV100, 7.0, 850, 1327, 16777216, 80, 5120, 64, 8192, 1024, 5, 0.139296 ms, 481.772 GB/s
   6, 0, Quadro GV100, 7.0, 850, 1327, 16777216, 80, 8192, 102, 8192, 1024, 5, 0.170432 ms, 393.757 GB/s
   0, 0, Quadro GV100, 7.0, 850, 1327, 33554432, 80, 160, 2, 262144, 64, 5, 0.427264 ms, 314.133 GB/s
   1, 0, Quadro GV100, 7.0, 850, 1327, 33554432, 80, 320, 4, 262144, 64, 5, 0.27632 ms, 485.733 GB/s
   2, 0, Quadro GV100, 7.0, 850, 1327, 33554432, 80, 640, 8, 262144, 64, 5, 0.22704 ms, 591.163 GB/s
   3, 0, Quadro GV100, 7.0, 850, 1327, 33554432, 80, 1280, 16, 262144, 64, 5, 0.216192 ms, 620.826 GB/s
   4, 0, Quadro GV100, 7.0, 850, 1327, 33554432, 80, 2560, 32, 262144, 64, 5, 0.215168 ms, 623.781 GB/s
   5, 0, Quadro GV100, 7.0, 850, 1327, 33554432, 80, 5120, 64, 262144, 64, 5, 0.222176 ms, 604.105 GB/s
   6, 0, Quadro GV100, 7.0, 850, 1327, 33554432, 80, 10240, 128, 262144, 64, 5, 0.229824 ms, 584.002 GB/s
   7, 0, Quadro GV100, 7.0, 850, 1327, 33554432, 80, 20480, 256, 262144, 64, 5, 0.245216 ms, 547.345 GB/s
   8, 0, Quadro GV100, 7.0, 850, 1327, 33554432, 80, 40960, 512, 262144, 64, 5, 0.281024 ms, 477.602 GB/s
   9, 0, Quadro GV100, 7.0, 850, 1327, 33554432, 80, 81920, 1024, 262144, 64, 5, 0.350304 ms, 383.146 GB/s
  10, 0, Quadro GV100, 7.0, 850, 1327, 33554432, 80, 163840, 2048, 262144, 64, 5, 0.540448 ms, 248.345 GB/s
  11, 0, Quadro GV100, 7.0, 850, 1327, 33554432, 80, 262144, 3276, 262144, 64, 5, 0.847552 ms, 158.359 GB/s
   0, 0, Quadro GV100, 7.0, 850, 1327, 33554432, 80, 160, 2, 131072, 128, 5, 0.276448 ms, 485.508 GB/s
   1, 0, Quadro GV100, 7.0, 850, 1327, 33554432, 80, 320, 4, 131072, 128, 5, 0.228832 ms, 586.534 GB/s
   2, 0, Quadro GV100, 7.0, 850, 1327, 33554432, 80, 640, 8, 131072, 128, 5, 0.214368 ms, 626.109 GB/s
   3, 0, Quadro GV100, 7.0, 850, 1327, 33554432, 80, 1280, 16, 131072, 128, 5, 0.212128 ms, 632.72 GB/s
   4, 0, Quadro GV100, 7.0, 850, 1327, 33554432, 80, 2560, 32, 131072, 128, 5, 0.215392 ms, 623.132 GB/s
